COLLEGE_ID,NAME,UNDERGRAD_POP,PCT_FED_LOAN,MEDIAN_GRAD_DEBT,SETTING
3026500.0,Remington College-Dallas Campus,971.0,65.37%,$14119,Suburb
2144800.0,Vet Tech Institute of Houston,191.0,79.17%,$10989,Urban
728700.0,Brazosport College,3058.0,1.58%,$6300,Suburb
2100200.0,Brookhaven College,10001.0,10.23%,$7483,Suburb
356100.0,Cedar Valley College,5176.0,16.33%,$8042,Rural
400300.0,Central Texas College,10200.0,5.16%,PrivacySuppressed,Suburb
1293000.0,Charles and Sues School of Hair Design,24.0,84.78%,$9500,Urban
355300.0,Cisco College,3160.0,16.68%,PrivacySuppressed,Town
355400.0,Clarendon College,1648.0,15.76%,$9802,Rural
355700.0,Concordia University Texas,1703.0,69.45%,$27000,Urban
2058600.0,Conlee's College of Cosmetology,12.0,71.43%,PrivacySuppressed,Town
355800.0,North Central Texas College,9980.0,21.32%,$6946,Town
1116100.0,Texas A & M University-Corpus Christi,10170.0,53.29%,$22810,Urban
1248300.0,Cosmetology Career Center LLC,303.0,49.22%,$9833,Suburb
356000.0,Dallas Baptist University,3053.0,60.78%,$21500,Urban
694100.0,Dallas Christian College,228.0,81.45%,$29750,Suburb
1076100.0,Dallas Institute of Funeral Service,111.0,44.21%,$12000,Urban
365100.0,University of Dallas,1440.0,48.83%,$26437.5,Urban
356300.0,Del Mar College,11476.0,8.75%,$3500,Urban
356400.0,East Texas Baptist University,1298.0,68.04%,$26000,Town
3170300.0,Texas A&M University-Texarkana,1593.0,54.86%,$15000,Rural
356500.0,Texas A & M University-Commerce,8473.0,52.57%,$20011,Town
851000.0,Eastfield College,10460.0,11.33%,$6832,Suburb
445300.0,El Centro College,7823.0,12.69%,$9289,Urban
1038700.0,El Paso Community College,27172.0,3.93%,$5466,Urban
2098301.0,Western Technical College,489.0,63.24%,$13818,Urban
2098300.0,Western Technical College,1042.0,64.12%,$13818,Urban
2267100.0,Exposito School of Hair Design,38.0,32.76%,PrivacySuppressed,Urban
1303912.0,Miami International University of Art & Design-Art Institute Dallas,755.0,72.08%,$25000,Urban
2306700.0,Fort Worth Beauty School,40.0,57.14%,PrivacySuppressed,Urban
356800.0,Frank Phillips College,539.0,7.65%,$6500,Town
497200.0,Galveston College,1809.0,8.22%,$8157,Town
357000.0,Grayson College,3051.0,16.9%,$8000,Rural
1050900.0,Hallmark University,848.0,58.14%,$19703.5,Urban
357100.0,Hardin-Simmons University,1670.0,54.63%,$26000,Urban
357200.0,Trinity Valley Community College,4065.0,23.32%,$8736,Town
357300.0,Hill College,2641.0,17.42%,$10500,Town
357600.0,Houston Baptist University,2302.0,55.62%,$24225,Urban
1171100.0,University of Houston-Clear Lake,5781.0,36.13%,$16500,Suburb
1063300.0,Houston Community College,56976.0,20.02%,$10414,Urban
361200.0,University of Houston-Downtown,12310.0,40.3%,$18750,Urban
1323100.0,University of Houston-Victoria,3261.0,47.38%,$18829,Urban
365200.0,University of Houston,35985.0,39.05%,$19250,Urban
357400.0,Howard College,2093.0,11.17%,$7000,Town
357500.0,Howard Payne University,919.0,71.68%,$25500,Town
357700.0,Huston-Tillotson University,1052.0,78.86%,PrivacySuppressed,Urban
357800.0,University of the Incarnate Word,5807.0,54.37%,$27250,Urban
908200.0,International Business College-El Paso,38.0,52.46%,$12553,Urban
357900.0,Jacksonville College-Main Campus,269.0,6.26%,PrivacySuppressed,Town
363700.0,Jarvis Christian College,861.0,92.51%,$31226,Rural
2318200.0,KD Conservatory College of Film and Dramatic Arts,142.0,79.49%,$17153,Urban
358000.0,Kilgore College,5680.0,26.05%,$12000,Town
358100.0,Lamar University,8928.0,49.07%,$21180,Urban
2358200.0,Lamar State College-Orange,1690.0,21.6%,$9531,Suburb
2348500.0,Lamar State College-Port Arthur,2155.0,40.18%,$8784,Urban
1229700.0,Laredo Beauty College Inc,108.0,0.0%,PrivacySuppressed,Urban
358200.0,Laredo College,9198.0,0.0%,$1500,Urban
965100.0,Texas A & M International University,6780.0,42.8%,$14200,Urban
358300.0,Lee College,7579.0,4.99%,$8625,Urban
358400.0,LeTourneau University,1802.0,49.31%,$27000,Urban
793804.0,Lincoln College of Technology-Grand Prairie,898.0,73.04%,$12000,Suburb
358600.0,Lubbock Christian University,1439.0,79.67%,$22747.5,Urban
709600.0,College of the Mainland,3047.0,5.61%,$7033,Suburb
358800.0,University of Mary Hardin-Baylor,3275.0,67.63%,$26500,Suburb
359000.0,McLennan Community College,6913.0,32.12%,$9888.5,Urban
359100.0,McMurry University,1031.0,71.11%,$28000,Urban
661200.0,Covenant School of Nursing and Allied Health,325.0,60.99%,$13979.5,Urban
979700.0,Midland College,3983.0,4.2%,$6500,Urban
359200.0,Midwestern State University,5329.0,51.61%,$22000,Urban
849800.0,William Edge Institute,28.0,0.0%,PrivacySuppressed,Urban
1013000.0,Wade College,151.0,81.77%,$24003.5,Urban
3035300.0,Southern Careers Institute-Austin,434.0,54.2%,$9193,Urban
850300.0,Mountain View College,6952.0,8.46%,$7211,Urban
2261300.0,Altierus Career College-San Antonio,134.0,50.67%,$6944,Urban
1293200.0,Tint School of Makeup and Cosmetology-Irving,104.0,63.44%,$7600,Urban
359300.0,Navarro College,8968.0,23.8%,$11000,Town
1300300.0,Neilson Beauty College,34.0,0.0%,PrivacySuppressed,Urban
1114500.0,Lone Star College System,59107.0,12.89%,$8391.5,Urban
2077400.0,North Lake College,8351.0,8.74%,$8189,Urban
359400.0,University of North Texas,31448.0,53.41%,$20000,Urban
2315400.0,Northeast Texas Community College,2137.0,15.33%,$10500,Rural
2600200.0,Ocean Corporation,181.0,77.56%,$9500,Urban
359600.0,Odessa College,4835.0,5.54%,$8000,Urban
1301600.0,Ogle School Hair Skin Nails-Arlington,242.0,77.07%,$9168,Urban
2230500.0,Ogle School Hair Skin Nails-Ft Worth,247.0,68.7%,$8074.5,Urban
359800.0,Our Lady of the Lake University,1320.0,72.91%,$25000,Urban
359900.0,The University of Texas Rio Grande Valley,24142.0,37.58%,$10054,Urban
3064600.0,Texas Southmost College,3816.0,21.65%,$10600,Urban
360000.0,Panola College,1879.0,12.12%,$8750,Town
360100.0,Paris Junior College,3235.0,0.0%,PrivacySuppressed,Town
360200.0,Paul Quinn College,515.0,64.68%,$31479,Urban
363000.0,Prairie View A & M University,7975.0,73.55%,$29000,Town
360300.0,Ranger College,2291.0,18.11%,$9350,Rural
4146700.0,Aviation Institute of Maintenance-Houston,289.0,67.94%,$19999.5,Urban
360400.0,Rice University,3970.0,16.49%,$11200,Urban
850400.0,Richland College,13843.0,8.61%,$7314,Urban
946607.0,Brightwood College-McAllen,404.0,78.05%,$9092,Urban
362100.0,Saint Edward's University,3930.0,54.41%,$25000,Urban
360800.0,St Philip's College,8023.0,5.09%,$9375,Urban
365400.0,University of St Thomas,1765.0,37.75%,$22500,Urban
360600.0,Sam Houston State University,18416.0,47.6%,$21250,Town
916300.0,San Antonio College,15917.0,6.55%,$9324,Urban
360900.0,San Jacinto Community College,24827.0,4.74%,$8495,Suburb
361000.0,Schreiner University,1185.0,79.71%,$23641.5,Town
2521800.0,Seguin Beauty School-Seguin,26.0,51.06%,$8515,Town
362300.0,St. Mary's University,2310.0,60.18%,$27000,Urban
361100.0,South Plains College,7431.0,21.18%,$10500,Town
3922300.0,South Texas Barber College Inc,33.0,0.0%,PrivacySuppressed,Urban
2548800.0,South Texas Vocational Technical Institute-Weslaco,443.0,82.23%,$10031.5,Suburb
2306809.0,Platt College-STVT-McAllen,447.0,90.76%,$11332,Urban
361300.0,Southern Methodist University,6427.0,24.2%,$20059,Suburb
2218300.0,Southwest School of Business and Technical Careers-San Antonio,45.0,74.64%,$5500,Urban
361400.0,Southwest Texas Junior College,4230.0,6.53%,$5000,Town
361600.0,Southwestern Assemblies of God University,1730.0,72.27%,$26046,Suburb
362000.0,Southwestern University,1387.0,52.18%,$26975,Suburb
362400.0,Stephen F Austin State University,10655.0,58.02%,$25000,Town
361500.0,Texas State University,34180.0,52.93%,$20775.5,Suburb
361900.0,Southwestern Adventist University,780.0,65.78%,$26299.5,Town
361800.0,Southwestern Christian College,158.0,45.14%,PrivacySuppressed,Town
362500.0,Sul Ross State University,2208.0,51.2%,PrivacySuppressed,Town
363100.0,Tarleton State University,11283.0,57.22%,$19500,Town
362600.0,Tarrant County College District,41182.0,22.32%,$8383,Urban
362700.0,Temple College,4787.0,30.71%,$14013,Urban
365900.0,The University of Texas Health Science Center at San Antonio,807.0,52.58%,$12500,Urban
495200.0,The University of Texas Medical Branch,733.0,50.07%,$13000,Town
362800.0,Texarkana College,2434.0,17.55%,$9500,Urban
363900.0,Texas A & M University-Kingsville,5694.0,51.24%,$20665,Town
363200.0,Texas A & M University-College Station,52568.0,32.45%,$18519.5,Urban
365600.0,The University of Texas at Arlington,32955.0,42.46%,$17750,Urban
365800.0,The University of Texas at Austin,39965.0,34.15%,$21500,Urban
974100.0,The University of Texas at Dallas,18375.0,44.9%,$18000,Urban
366100.0,The University of Texas at El Paso,21216.0,42.71%,$17075,Urban
1116300.0,The University of Texas at Tyler,6699.0,39.28%,$18000,Urban
363600.0,Texas Christian University,8983.0,28.14%,$20466,Urban
363800.0,Texas College,966.0,86.46%,$32750,Urban
364100.0,Texas Lutheran University,1341.0,66.05%,$27000,Town
993000.0,The University of Texas of the Permian Basin,3730.0,32.23%,$14500,Urban
1011500.0,The University of Texas at San Antonio,25709.0,51.01%,$21989.5,Urban
2312200.0,Brightwood College-Houston,371.0,69.3%,$9500,Urban
364200.0,Texas Southern University,7967.0,66.4%,$29323.5,Urban
364400.0,Texas Tech University,30330.0,45.6%,$22102,Urban
364500.0,Texas Wesleyan University,1656.0,35.1%,$22000,Urban
364600.0,Texas Woman's University,9417.0,51.3%,$20370,Urban
364700.0,Trinity University,2393.0,37.12%,$26000,Urban
495100.0,The University of Texas Health Science Center at Houston,709.0,75.04%,$15000,Urban
1067400.0,Texas Tech University Health Sciences Center,1597.0,50.28%,$12500,Urban
364800.0,Tyler Junior College,9449.0,29.85%,$10500,Urban
2362000.0,Universal Technical Institute of Texas Inc.,1518.0,60.02%,$15682,Urban
2285900.0,UCAS University of Cosemtology Arts & Sciences-McAllen,156.0,12.28%,$5343,Urban
1006000.0,Vernon College,2387.0,35.13%,$9500,Rural
1202000.0,Victoria Beauty College Inc,113.0,100.0%,$6500,Urban
366200.0,Victoria College,3176.0,11.1%,$9500,Urban
4178400.0,Vogue College of Cosmetology-McAllen,234.0,79.33%,$7917,Urban
366300.0,Wayland Baptist University,3549.0,47.28%,$19553,Town
366400.0,Weatherford College,6260.0,17.28%,$9500,Town
366500.0,West Texas A & M University,7383.0,49.45%,$20500,Town
954900.0,Western Texas College,804.0,5.56%,$6758,Town
366800.0,Wharton County Junior College,6244.0,19.65%,$7495,Town
366900.0,Wiley College,1246.0,74.2%,$30059,Town
2270800.0,AmeriTech College-Provo,2.0,89.66%,$22054.5,Urban
2115400.0,Bridgerland Technical College,970.0,0.0%,PrivacySuppressed,Urban
367000.0,Brigham Young University-Provo,31233.0,15.71%,$10802.5,Urban
160600.0,Brigham Young University-Hawaii,2855.0,14.9%,$8830.5,Town
1116600.0,Broadview University-West Jordan,166.0,28.89%,$10500,Suburb
3921300.0,Cameo College of Essential Beauty,125.0,35.85%,$6090,Suburb
943300.0,Sherman Kendall Academy-Salt Lake City,32.0,63.49%,$5569,Urban
2078800.0,Collectiv Academy,20.0,0.0%,PrivacySuppressed,Suburb
2156600.0,Davis Technical College,1933.0,0.0%,PrivacySuppressed,Suburb
367100.0,Dixie State University,7687.0,28.58%,$16520,Urban
2573100.0,Evans Hairstyling College-Cedar City,48.0,18.33%,PrivacySuppressed,Town
2572700.0,Evans Hairstyling College-St George,41.0,0.0%,PrivacySuppressed,Urban
2556800.0,Paul Mitchell the School-Salt Lake City,276.0,57.24%,$10556,Suburb
2178500.0,Eagle Gate College-Murray,329.0,90.55%,$12931,Suburb
367200.0,LDS Business College,2033.0,15.2%,$5725,Urban
2346500.0,Ogden-Weber Technical College,1649.0,0.0%,PrivacySuppressed,Urban
367900.0,Snow College,3471.0,39.25%,$6000,Town
367800.0,Southern Utah University,6849.0,45.77%,$11000,Town
367400.0,Stevens-Henager College,205.0,82.55%,$27139,Suburb
367401.0,Stevens-Henager College,143.0,78.31%,$27139,Urban
1116500.0,Uintah Basin Technical College,206.0,0.0%,PrivacySuppressed,Town
367700.0,Utah State University,21473.0,30.53%,$13491,Urban
402700.0,Utah Valley University,27428.0,10.82%,$14500,Urban
522000.0,Salt Lake Community College,21445.0,13.54%,$7917,Suburb
367500.0,University of Utah,23402.0,32.66%,$15000,Urban
368000.0,Weber State University,16947.0,20.63%,$14371,Urban
368100.0,Westminster College,2002.0,44.95%,$25000,Urban
368200.0,Bennington College,742.0,49.51%,$25200,Town
368300.0,Castleton University,1757.0,70.54%,$25000,Town
368400.0,Champlain College,3771.0,52.74%,$27000,Urban
1116700.0,Community College of Vermont,3874.0,16.14%,$8962.5,Rural
368600.0,Goddard College,177.0,71.65%,$21056,Rural
368700.0,Green Mountain College,457.0,76.74%,$21875,Rural
368800.0,Northern Vermont University,1317.0,70.54%,$23511,Rural
368900.0,Lyndon State College,1011.0,67.46%,$26375,Town
369000.0,Marlboro College,176.0,70.71%,$25000,Rural
369100.0,Middlebury College,2532.0,24.06%,$13625,Town
2254000.0,New England Culinary Institute,144.0,53.61%,$22798.5,Town
369200.0,Norwich University,3160.0,57.44%,$27000,Town
865800.0,O'Briens Aveda Institute,41.0,95.92%,$9833,Suburb
369400.0,Saint Michael's College,1759.0,59.73%,$27384,Suburb
368500.0,College of St Joseph,220.0,82.61%,$21225,Town
369300.0,Southern Vermont College,347.0,85.83%,$27000,Rural
2143500.0,Sterling College,127.0,52.74%,$20445,Rural
369800.0,Vermont Technical College,1389.0,56.72%,$16200,Rural
369600.0,University of Vermont,10513.0,43.28%,$22500,Urban
3010700.0,Paul Mitchell the School-Roanoke,84.0,66.13%,$9833,Urban
3127500.0,Advanced Technology Institute,464.0,24.26%,$15250,Urban
370200.0,Averett University,908.0,75.9%,$25000,Town
681900.0,Blue Ridge Community College,3054.0,13.0%,$8000,Rural
370300.0,Bluefield College,874.0,74.49%,$19963,Town
370400.0,Bridgewater College,1874.0,72.64%,$27000,Suburb
370500.0,College of William and Mary,6243.0,26.91%,$19339.5,Suburb
3091300.0,Regent University,4087.0,81.2%,$25000,Urban
2128700.0,Central School of Practical Nursing,18.0,0.0%,PrivacySuppressed,Urban
498800.0,Central Virginia Community College,2494.0,6.28%,$5500,Urban
370600.0,Christopher Newport University,4950.0,47.75%,$25000,Urban
2538800.0,Suffolk Beauty Academy,38.0,59.62%,PrivacySuppressed,Suburb
267811.0,Bryant & Stratton College-Virginia Beach,475.0,75.58%,$23054.5,Urban
267812.0,Bryant & Stratton College-Richmond,590.0,74.96%,$23054.5,Suburb
662200.0,Jefferson College of Health Sciences,771.0,72.6%,$25000,Urban
499600.0,Dabney S Lancaster Community College,650.0,13.47%,$9500,Rural
375800.0,Danville Community College,1612.0,7.61%,$6700,Town
2334400.0,Centura College-Virginia Beach,150.0,77.44%,$20000,Urban
370900.0,Emory & Henry College,977.0,73.14%,$27000,Rural
370800.0,Eastern Mennonite University,1089.0,56.08%,$21700,Urban
374800.0,Eastern Shore Community College,406.0,0.0%,PrivacySuppressed,Rural
371100.0,Ferrum College,1122.0,84.0%,$28000,Rural
374900.0,George Mason University,24395.0,44.45%,$19500,Suburb
866000.0,Germanna Community College,5020.0,9.29%,$9125,Rural
371300.0,Hampden-Sydney College,1046.0,56.38%,$27000,Rural
371400.0,Hampton University,3786.0,70.17%,$27000,Urban
371500.0,Hollins University,628.0,72.94%,$27000,Suburb
375900.0,J Sargeant Reynolds Community College,7343.0,16.09%,$12233.5,Suburb
372100.0,James Madison University,19666.0,37.77%,$20500,Urban
400400.0,John Tyler Community College,6216.0,9.59%,$8500,Suburb
2053000.0,Liberty University,45364.0,62.96%,$24483,Urban
371900.0,Longwood University,4230.0,53.78%,$25000,Town
865900.0,Lord Fairfax Community College,3947.0,8.04%,$7250,Rural
372000.0,University of Lynchburg,1979.0,67.48%,$27000,Urban
2175800.0,Centra College of Nursing,302.0,66.47%,$15750,Urban
372300.0,Mary Baldwin University,1058.0,72.14%,$25306.5,Urban
374600.0,University of Mary Washington,4366.0,44.02%,$20500,Suburb
372400.0,Marymount University,2241.0,53.9%,$25000,Urban
2111600.0,Sovah Health School of Health Professions,20.0,55.56%,PrivacySuppressed,Town
962900.0,Mountain Empire Community College,1543.0,0.0%,PrivacySuppressed,Town
372600.0,American National University,912.0,60.38%,$24667,Suburb
522300.0,New River Community College,2444.0,12.88%,$7800,Town
3106500.0,Sentara College of Health Sciences,440.0,63.97%,$18250,Suburb
2320900.0,Tidewater Tech-Trades,359.0,63.92%,$9500,Urban
376500.0,Norfolk State University,4641.0,75.21%,$31000,Urban
372700.0,Northern Virginia Community College,40119.0,14.01%,$11000,Suburb
372800.0,Old Dominion University,19364.0,56.57%,$23750,Urban
375100.0,Patrick Henry Community College,1481.0,0.0%,PrivacySuppressed,Rural
915900.0,Paul D Camp Community College,726.0,9.39%,$4500,Town
1274400.0,Southside Regional Medical Center Professional Schools,110.0,48.62%,$12750,Suburb
499200.0,Miller-Motte Technical College-Lynchburg,131.0,87.23%,$20000,Urban
992800.0,Piedmont Virginia Community College,3369.0,7.64%,$7750,Suburb
373200.0,Radford University,8376.0,62.53%,$23250,Urban
1159600.0,Sylvain Melloul International Hair Academy,60.0,81.58%,$9500,Urban
373300.0,Randolph-Macon College,1439.0,62.31%,$27000,Suburb
373400.0,Randolph College,651.0,69.83%,$27000,Urban
916000.0,Rappahannock Community College,1508.0,0.0%,PrivacySuppressed,Rural
2342700.0,Fortis College-Norfolk,229.0,59.06%,$10168,Urban
370700.0,Richard Bland College,882.0,22.39%,$10522,Rural
1004300.0,Bon Secours Memorial College of Nursing,477.0,59.58%,$25000,Suburb
374400.0,University of Richmond,3165.0,35.93%,$21057.5,Urban
2140000.0,Riverside College of Health Careers,336.0,67.03%,$13669,Urban
373600.0,Roanoke College,1990.0,69.25%,$27000,Suburb
2358500.0,Bon Secours St Mary's Hospital School of Medical Imaging,30.0,42.31%,PrivacySuppressed,Suburb
373700.0,Shenandoah University,2055.0,75.04%,$25000,Urban
373800.0,Southern Virginia University,877.0,59.63%,$21761.5,Town
866100.0,Southside Virginia Community College,1579.0,0.0%,PrivacySuppressed,Rural
726000.0,Southwest Virginia Community College,1621.0,0.0%,PrivacySuppressed,Rural
953500.0,Staunton School of Cosmetology,24.0,63.89%,PrivacySuppressed,Urban
145901.0,Strayer University-Virginia,4256.0,56.52%,$34239.5,Urban
374200.0,Sweet Briar College,281.0,53.53%,$27000,Suburb
687100.0,Thomas Nelson Community College,6693.0,20.93%,$10500,Urban
371200.0,Tidewater Community College,19516.0,23.4%,$9441,Urban
374700.0,The University of Virginia's College at Wise,1249.0,36.74%,$20000,Town
709900.0,Virginia Highlands Community College,1493.0,0.0%,PrivacySuppressed,Suburb
375400.0,Virginia Polytechnic Institute and State University,27120.0,39.86%,$23250,Urban
376000.0,Virginia Western Community College,4312.0,12.09%,$10500,Urban
373500.0,Virginia Commonwealth University,22393.0,49.72%,$23250,Urban
374500.0,University of Virginia-Main Campus,16207.0,25.95%,$19000,Suburb
375300.0,Virginia Military Institute,1722.0,61.65%,$23900,Town
