Date,Year,Month,Day,Average Price,Total Volume,Type,Region
2017-12-31,2017,12,31,0.85,6150665.0,conventional,SouthCentral
2017-12-24,2017,12,24,1.0,5140297.0,conventional,SouthCentral
2017-12-17,2017,12,17,0.9,4951756.0,conventional,SouthCentral
2017-12-10,2017,12,10,0.8,6113749.0,conventional,SouthCentral
2017-12-03,2017,12,3,0.84,6037641.0,conventional,SouthCentral
2017-11-26,2017,11,26,0.96,4362824.0,conventional,SouthCentral
2017-11-19,2017,11,19,0.97,4864335.0,conventional,SouthCentral
2017-11-12,2017,11,12,0.95,5627547.0,conventional,SouthCentral
2017-11-05,2017,11,5,0.99,5798078.0,conventional,SouthCentral
2017-10-29,2017,10,29,1.1,5167419.0,conventional,SouthCentral
2017-10-22,2017,10,22,1.15,4919103.0,conventional,SouthCentral
2017-10-15,2017,10,15,1.3,4553171.0,conventional,SouthCentral
2017-10-08,2017,10,8,1.32,4735152.0,conventional,SouthCentral
2017-10-01,2017,10,1,1.34,4488892.0,conventional,SouthCentral
2017-09-24,2017,9,24,1.33,4405344.0,conventional,SouthCentral
2017-09-17,2017,9,17,1.27,4685092.0,conventional,SouthCentral
2017-09-10,2017,9,10,1.22,4926556.0,conventional,SouthCentral
2017-09-03,2017,9,3,1.24,4677784.0,conventional,SouthCentral
2017-08-27,2017,8,27,1.17,5303260.0,conventional,SouthCentral
2017-08-20,2017,8,20,1.06,5412867.0,conventional,SouthCentral
2017-08-13,2017,8,13,1.05,6058478.0,conventional,SouthCentral
2017-08-06,2017,8,6,1.03,5882729.0,conventional,SouthCentral
2017-07-30,2017,7,30,1.06,5548390.0,conventional,SouthCentral
2017-07-23,2017,7,23,1.05,5550587.0,conventional,SouthCentral
2017-07-16,2017,7,16,1.02,5780893.0,conventional,SouthCentral
2017-07-09,2017,7,9,0.86,7194967.0,conventional,SouthCentral
2017-07-02,2017,7,2,0.92,6675892.0,conventional,SouthCentral
2017-06-25,2017,6,25,0.92,6466430.0,conventional,SouthCentral
2017-06-18,2017,6,18,0.89,7417264.0,conventional,SouthCentral
2017-06-11,2017,6,11,0.93,6526489.0,conventional,SouthCentral
2017-06-04,2017,6,4,0.93,6585882.0,conventional,SouthCentral
2017-05-28,2017,5,28,0.96,6549044.0,conventional,SouthCentral
2017-05-21,2017,5,21,0.94,6084797.0,conventional,SouthCentral
2017-05-14,2017,5,14,0.92,6551804.0,conventional,SouthCentral
2017-05-07,2017,5,7,0.85,7922898.0,conventional,SouthCentral
2017-04-30,2017,4,30,0.86,7483931.0,conventional,SouthCentral
2017-04-23,2017,4,23,0.83,7523061.0,conventional,SouthCentral
2017-04-16,2017,4,16,0.88,6949891.0,conventional,SouthCentral
2017-04-09,2017,4,9,0.92,6183823.0,conventional,SouthCentral
2017-04-02,2017,4,2,0.84,6777539.0,conventional,SouthCentral
2017-03-26,2017,3,26,0.93,5805542.0,conventional,SouthCentral
2017-03-19,2017,3,19,0.94,5498743.0,conventional,SouthCentral
2017-03-12,2017,3,12,0.93,5316531.0,conventional,SouthCentral
2017-03-05,2017,3,5,0.87,5637790.0,conventional,SouthCentral
2017-02-26,2017,2,26,0.7,6808805.0,conventional,SouthCentral
2017-02-19,2017,2,19,0.75,5953223.0,conventional,SouthCentral
2017-02-12,2017,2,12,0.68,7043078.0,conventional,SouthCentral
2017-02-05,2017,2,5,0.62,9421609.0,conventional,SouthCentral
2017-01-29,2017,1,29,0.76,6449698.0,conventional,SouthCentral
2017-01-22,2017,1,22,0.74,6207638.0,conventional,SouthCentral
2017-01-15,2017,1,15,0.68,7103726.0,conventional,SouthCentral
2017-01-08,2017,1,8,0.74,6347965.0,conventional,SouthCentral
2017-01-01,2017,1,1,0.64,6687274.0,conventional,SouthCentral
2017-12-31,2017,12,31,1.08,4651108.0,conventional,Southeast
2017-12-24,2017,12,24,1.31,3077843.0,conventional,Southeast
2017-12-17,2017,12,17,1.01,3751928.0,conventional,Southeast
2017-12-10,2017,12,10,1.02,4091258.0,conventional,Southeast
2017-12-03,2017,12,3,1.21,3452207.0,conventional,Southeast
2017-11-26,2017,11,26,1.32,2743409.0,conventional,Southeast
2017-11-19,2017,11,19,1.2,3446284.0,conventional,Southeast
2017-11-12,2017,11,12,1.28,3422495.0,conventional,Southeast
2017-11-05,2017,11,5,1.34,3194060.0,conventional,Southeast
2017-10-29,2017,10,29,1.23,3856644.0,conventional,Southeast
2017-10-22,2017,10,22,1.54,3133907.0,conventional,Southeast
2017-10-15,2017,10,15,1.71,2896732.0,conventional,Southeast
2017-10-08,2017,10,8,1.72,3072185.0,conventional,Southeast
2017-10-01,2017,10,1,1.82,2755547.0,conventional,Southeast
2017-09-24,2017,9,24,1.72,2761068.0,conventional,Southeast
2017-09-17,2017,9,17,1.66,2816591.0,conventional,Southeast
2017-09-10,2017,9,10,1.61,2707005.0,conventional,Southeast
2017-09-03,2017,9,3,1.7,3049932.0,conventional,Southeast
2017-08-27,2017,8,27,1.54,3005446.0,conventional,Southeast
2017-08-20,2017,8,20,1.52,3113165.0,conventional,Southeast
2017-08-13,2017,8,13,1.42,3654633.0,conventional,Southeast
2017-08-06,2017,8,6,1.41,3282864.0,conventional,Southeast
2017-07-30,2017,7,30,1.38,3266647.0,conventional,Southeast
2017-07-23,2017,7,23,1.36,3580364.0,conventional,Southeast
2017-07-16,2017,7,16,1.36,3516276.0,conventional,Southeast
2017-07-09,2017,7,9,1.32,3491992.0,conventional,Southeast
2017-07-02,2017,7,2,1.33,3979264.0,conventional,Southeast
2017-06-25,2017,6,25,1.28,3666944.0,conventional,Southeast
2017-06-18,2017,6,18,1.35,3404458.0,conventional,Southeast
2017-06-11,2017,6,11,1.33,4151017.0,conventional,Southeast
2017-06-04,2017,6,4,1.34,4237222.0,conventional,Southeast
2017-05-28,2017,5,28,1.38,3916909.0,conventional,Southeast
2017-05-21,2017,5,21,1.38,3609378.0,conventional,Southeast
2017-05-14,2017,5,14,1.36,3560842.0,conventional,Southeast
2017-05-07,2017,5,7,1.14,5391718.0,conventional,Southeast
2017-04-30,2017,4,30,1.24,4698267.0,conventional,Southeast
2017-04-23,2017,4,23,1.39,3503236.0,conventional,Southeast
2017-04-16,2017,4,16,1.37,3418236.0,conventional,Southeast
2017-04-09,2017,4,9,1.41,3257902.0,conventional,Southeast
2017-04-02,2017,4,2,1.49,3289069.0,conventional,Southeast
2017-03-26,2017,3,26,1.52,3149349.0,conventional,Southeast
2017-03-19,2017,3,19,1.45,3168368.0,conventional,Southeast
2017-03-12,2017,3,12,1.45,3130785.0,conventional,Southeast
2017-03-05,2017,3,5,1.39,3078856.0,conventional,Southeast
2017-02-26,2017,2,26,1.09,3780082.0,conventional,Southeast
2017-02-19,2017,2,19,1.14,3178563.0,conventional,Southeast
2017-02-12,2017,2,12,0.91,4584246.0,conventional,Southeast
2017-02-05,2017,2,5,0.81,7545939.0,conventional,Southeast
2017-01-29,2017,1,29,1.12,4143712.0,conventional,Southeast
2017-01-22,2017,1,22,0.97,4992702.0,conventional,Southeast
2017-01-15,2017,1,15,1.17,3843140.0,conventional,Southeast
2017-01-08,2017,1,8,1.17,3512131.0,conventional,Southeast
2017-01-01,2017,1,1,0.94,4655897.0,conventional,Southeast
2017-12-31,2017,12,31,0.94,98086.0,conventional,Spokane
2017-12-24,2017,12,24,1.32,66896.0,conventional,Spokane
2017-12-17,2017,12,17,1.34,61276.0,conventional,Spokane
2017-12-10,2017,12,10,1.2,74626.0,conventional,Spokane
2017-12-03,2017,12,3,1.16,80464.0,conventional,Spokane
2017-11-26,2017,11,26,1.49,48850.0,conventional,Spokane
2017-11-19,2017,11,19,1.3,64230.0,conventional,Spokane
2017-11-12,2017,11,12,1.17,86928.0,conventional,Spokane
2017-11-05,2017,11,5,1.32,78530.0,conventional,Spokane
2017-10-29,2017,10,29,1.41,70870.0,conventional,Spokane
2017-10-22,2017,10,22,1.31,77451.0,conventional,Spokane
2017-10-15,2017,10,15,1.6,63283.0,conventional,Spokane
2017-10-08,2017,10,8,1.82,56316.0,conventional,Spokane
2017-10-01,2017,10,1,1.83,55420.0,conventional,Spokane
2017-09-24,2017,9,24,1.84,54348.0,conventional,Spokane
2017-09-17,2017,9,17,1.66,65219.0,conventional,Spokane
2017-09-10,2017,9,10,1.89,57494.0,conventional,Spokane
2017-09-03,2017,9,3,1.58,75841.0,conventional,Spokane
2017-08-27,2017,8,27,1.42,86969.0,conventional,Spokane
2017-08-20,2017,8,20,1.65,72084.0,conventional,Spokane
2017-08-13,2017,8,13,1.67,68141.0,conventional,Spokane
2017-08-06,2017,8,6,1.55,77833.0,conventional,Spokane
2017-07-30,2017,7,30,1.56,75068.0,conventional,Spokane
2017-07-23,2017,7,23,1.44,77668.0,conventional,Spokane
2017-07-16,2017,7,16,1.35,86113.0,conventional,Spokane
2017-07-09,2017,7,9,0.97,128455.0,conventional,Spokane
2017-07-02,2017,7,2,1.2,102307.0,conventional,Spokane
2017-06-25,2017,6,25,1.12,103926.0,conventional,Spokane
2017-06-18,2017,6,18,1.11,103313.0,conventional,Spokane
2017-06-11,2017,6,11,1.16,94583.0,conventional,Spokane
2017-06-04,2017,6,4,1.16,97756.0,conventional,Spokane
2017-05-28,2017,5,28,1.15,102537.0,conventional,Spokane
2017-05-21,2017,5,21,1.14,92273.0,conventional,Spokane
2017-05-14,2017,5,14,1.08,108411.0,conventional,Spokane
2017-05-07,2017,5,7,1.0,140992.0,conventional,Spokane
2017-04-30,2017,4,30,1.02,114754.0,conventional,Spokane
2017-04-23,2017,4,23,1.02,100154.0,conventional,Spokane
2017-04-16,2017,4,16,1.09,101877.0,conventional,Spokane
2017-04-09,2017,4,9,0.93,126295.0,conventional,Spokane
2017-04-02,2017,4,2,1.12,95056.0,conventional,Spokane
2017-03-26,2017,3,26,1.09,93209.0,conventional,Spokane
2017-03-19,2017,3,19,0.92,110951.0,conventional,Spokane
2017-03-12,2017,3,12,0.83,132800.0,conventional,Spokane
2017-03-05,2017,3,5,0.85,128940.0,conventional,Spokane
2017-02-26,2017,2,26,0.75,122592.0,conventional,Spokane
2017-02-19,2017,2,19,0.85,101483.0,conventional,Spokane
2017-02-12,2017,2,12,0.77,110492.0,conventional,Spokane
2017-02-05,2017,2,5,0.76,165786.0,conventional,Spokane
2017-01-29,2017,1,29,0.84,112193.0,conventional,Spokane
2017-01-22,2017,1,22,0.88,113430.0,conventional,Spokane
2017-01-15,2017,1,15,0.93,107377.0,conventional,Spokane
2017-01-08,2017,1,8,0.78,144931.0,conventional,Spokane
2017-01-01,2017,1,1,0.87,115042.0,conventional,Spokane
2017-12-31,2017,12,31,1.14,192170.0,conventional,StLouis
2017-12-24,2017,12,24,1.38,149941.0,conventional,StLouis
2017-12-17,2017,12,17,1.17,154326.0,conventional,StLouis
2017-12-10,2017,12,10,1.18,156411.0,conventional,StLouis
2017-12-03,2017,12,3,1.37,132165.0,conventional,StLouis
2017-11-26,2017,11,26,1.31,126244.0,conventional,StLouis
2017-11-19,2017,11,19,1.23,152206.0,conventional,StLouis
2017-11-12,2017,11,12,1.3,169251.0,conventional,StLouis
2017-11-05,2017,11,5,1.55,125685.0,conventional,StLouis
2017-10-29,2017,10,29,1.34,134389.0,conventional,StLouis
2017-10-22,2017,10,22,1.61,120266.0,conventional,StLouis
2017-10-15,2017,10,15,1.75,125435.0,conventional,StLouis
2017-10-08,2017,10,8,1.83,127591.0,conventional,StLouis
2017-10-01,2017,10,1,1.83,129577.0,conventional,StLouis
2017-09-24,2017,9,24,1.83,144891.0,conventional,StLouis
2017-09-17,2017,9,17,1.72,122735.0,conventional,StLouis
2017-09-10,2017,9,10,1.47,197546.0,conventional,StLouis
2017-09-03,2017,9,3,1.69,155772.0,conventional,StLouis
2017-08-27,2017,8,27,1.71,153581.0,conventional,StLouis
2017-08-20,2017,8,20,1.6,168055.0,conventional,StLouis
2017-08-13,2017,8,13,1.49,169527.0,conventional,StLouis
2017-08-06,2017,8,6,1.49,163833.0,conventional,StLouis
2017-07-30,2017,7,30,1.52,154896.0,conventional,StLouis
2017-07-23,2017,7,23,1.33,194262.0,conventional,StLouis
2017-07-16,2017,7,16,1.45,176565.0,conventional,StLouis
2017-07-09,2017,7,9,1.26,214965.0,conventional,StLouis
2017-07-02,2017,7,2,1.14,192175.0,conventional,StLouis
2017-06-25,2017,6,25,1.31,185419.0,conventional,StLouis
2017-06-18,2017,6,18,1.3,201994.0,conventional,StLouis
2017-06-11,2017,6,11,1.32,197443.0,conventional,StLouis
2017-06-04,2017,6,4,1.28,211539.0,conventional,StLouis
2017-05-28,2017,5,28,1.23,220315.0,conventional,StLouis
2017-05-21,2017,5,21,1.17,229194.0,conventional,StLouis
2017-05-14,2017,5,14,1.3,196829.0,conventional,StLouis
2017-05-07,2017,5,7,1.37,214796.0,conventional,StLouis
2017-04-30,2017,4,30,1.37,200744.0,conventional,StLouis
2017-04-23,2017,4,23,1.51,174613.0,conventional,StLouis
2017-04-16,2017,4,16,1.52,144788.0,conventional,StLouis
2017-04-09,2017,4,9,1.27,145197.0,conventional,StLouis
2017-04-02,2017,4,2,1.33,116596.0,conventional,StLouis
2017-03-26,2017,3,26,1.33,110960.0,conventional,StLouis
2017-03-19,2017,3,19,1.18,136297.0,conventional,StLouis
2017-03-12,2017,3,12,1.36,102940.0,conventional,StLouis
2017-03-05,2017,3,5,1.38,112516.0,conventional,StLouis
2017-02-26,2017,2,26,1.29,142253.0,conventional,StLouis
2017-02-19,2017,2,19,1.09,144525.0,conventional,StLouis
2017-02-12,2017,2,12,0.99,153046.0,conventional,StLouis
2017-02-05,2017,2,5,0.88,237277.0,conventional,StLouis
2017-01-29,2017,1,29,1.0,192362.0,conventional,StLouis
2017-01-22,2017,1,22,1.14,155425.0,conventional,StLouis
2017-01-15,2017,1,15,1.11,183270.0,conventional,StLouis
2017-01-08,2017,1,8,1.11,152615.0,conventional,StLouis
2017-01-01,2017,1,1,1.11,144324.0,conventional,StLouis
2017-12-31,2017,12,31,1.39,59077.0,conventional,Syracuse
2017-12-24,2017,12,24,1.31,57784.0,conventional,Syracuse
2017-12-17,2017,12,17,1.3,49220.0,conventional,Syracuse
2017-12-10,2017,12,10,1.24,59965.0,conventional,Syracuse
2017-12-03,2017,12,3,1.25,80838.0,conventional,Syracuse
2017-11-26,2017,11,26,1.29,44800.0,conventional,Syracuse
2017-11-19,2017,11,19,1.43,61126.0,conventional,Syracuse
2017-11-12,2017,11,12,1.32,62300.0,conventional,Syracuse
2017-11-05,2017,11,5,1.44,52028.0,conventional,Syracuse
2017-10-29,2017,10,29,1.46,53621.0,conventional,Syracuse
2017-10-22,2017,10,22,1.51,44004.0,conventional,Syracuse
2017-10-15,2017,10,15,1.57,43716.0,conventional,Syracuse
2017-10-08,2017,10,8,1.57,45452.0,conventional,Syracuse
2017-10-01,2017,10,1,1.58,47034.0,conventional,Syracuse
2017-09-24,2017,9,24,1.47,53869.0,conventional,Syracuse
2017-09-17,2017,9,17,1.38,62353.0,conventional,Syracuse
2017-09-10,2017,9,10,1.59,72483.0,conventional,Syracuse
2017-09-03,2017,9,3,1.64,59583.0,conventional,Syracuse
2017-08-27,2017,8,27,1.41,63048.0,conventional,Syracuse
2017-08-20,2017,8,20,1.42,60658.0,conventional,Syracuse
2017-08-13,2017,8,13,1.45,78489.0,conventional,Syracuse
2017-08-06,2017,8,6,1.4,69322.0,conventional,Syracuse
2017-07-30,2017,7,30,1.43,64459.0,conventional,Syracuse
2017-07-23,2017,7,23,1.38,68031.0,conventional,Syracuse
2017-07-16,2017,7,16,1.38,69591.0,conventional,Syracuse
2017-07-09,2017,7,9,1.38,77530.0,conventional,Syracuse
2017-07-02,2017,7,2,1.42,71770.0,conventional,Syracuse
2017-06-25,2017,6,25,1.48,58175.0,conventional,Syracuse
2017-06-18,2017,6,18,1.54,61468.0,conventional,Syracuse
2017-06-11,2017,6,11,1.66,58542.0,conventional,Syracuse
2017-06-04,2017,6,4,1.65,64256.0,conventional,Syracuse
2017-05-28,2017,5,28,1.71,87335.0,conventional,Syracuse
2017-05-21,2017,5,21,1.6,65541.0,conventional,Syracuse
2017-05-14,2017,5,14,1.66,74952.0,conventional,Syracuse
2017-05-07,2017,5,7,1.63,89106.0,conventional,Syracuse
2017-04-30,2017,4,30,1.36,96487.0,conventional,Syracuse
2017-04-23,2017,4,23,1.5,63453.0,conventional,Syracuse
2017-04-16,2017,4,16,1.6,75157.0,conventional,Syracuse
2017-04-09,2017,4,9,1.61,79780.0,conventional,Syracuse
2017-04-02,2017,4,2,1.6,75254.0,conventional,Syracuse
2017-03-26,2017,3,26,1.37,88279.0,conventional,Syracuse
2017-03-19,2017,3,19,1.59,68447.0,conventional,Syracuse
2017-03-12,2017,3,12,1.53,73839.0,conventional,Syracuse
2017-03-05,2017,3,5,1.42,72748.0,conventional,Syracuse
2017-02-26,2017,2,26,1.57,60421.0,conventional,Syracuse
2017-02-19,2017,2,19,1.71,61608.0,conventional,Syracuse
2017-02-12,2017,2,12,1.5,67900.0,conventional,Syracuse
2017-02-05,2017,2,5,1.49,104027.0,conventional,Syracuse
2017-01-29,2017,1,29,1.36,71810.0,conventional,Syracuse
2017-01-22,2017,1,22,1.52,79860.0,conventional,Syracuse
2017-01-15,2017,1,15,1.4,68598.0,conventional,Syracuse
2017-01-08,2017,1,8,1.43,67353.0,conventional,Syracuse
2017-01-01,2017,1,1,1.55,64284.0,conventional,Syracuse
2017-12-31,2017,12,31,1.16,548933.0,conventional,Tampa
2017-12-24,2017,12,24,1.4,335783.0,conventional,Tampa
2017-12-17,2017,12,17,1.0,449049.0,conventional,Tampa
2017-12-10,2017,12,10,1.02,474890.0,conventional,Tampa
2017-12-03,2017,12,3,1.27,381605.0,conventional,Tampa
2017-11-26,2017,11,26,1.4,295940.0,conventional,Tampa
2017-11-19,2017,11,19,1.21,406797.0,conventional,Tampa
2017-11-12,2017,11,12,1.35,383991.0,conventional,Tampa
2017-11-05,2017,11,5,1.48,323634.0,conventional,Tampa
2017-10-29,2017,10,29,1.19,479880.0,conventional,Tampa
2017-10-22,2017,10,22,1.54,366454.0,conventional,Tampa
2017-10-15,2017,10,15,1.71,328041.0,conventional,Tampa
2017-10-08,2017,10,8,1.76,362524.0,conventional,Tampa
2017-10-01,2017,10,1,1.96,298663.0,conventional,Tampa
2017-09-24,2017,9,24,1.86,293617.0,conventional,Tampa
2017-09-17,2017,9,17,1.76,304682.0,conventional,Tampa
2017-09-10,2017,9,10,1.76,246732.0,conventional,Tampa
2017-09-03,2017,9,3,1.89,294706.0,conventional,Tampa
2017-08-27,2017,8,27,1.63,291726.0,conventional,Tampa
2017-08-20,2017,8,20,1.64,289380.0,conventional,Tampa
2017-08-13,2017,8,13,1.49,367628.0,conventional,Tampa
2017-08-06,2017,8,6,1.46,312639.0,conventional,Tampa
2017-07-30,2017,7,30,1.44,317251.0,conventional,Tampa
2017-07-23,2017,7,23,1.42,349228.0,conventional,Tampa
2017-07-16,2017,7,16,1.5,309816.0,conventional,Tampa
2017-07-09,2017,7,9,1.45,323653.0,conventional,Tampa
2017-07-02,2017,7,2,1.45,407585.0,conventional,Tampa
2017-06-25,2017,6,25,1.39,357813.0,conventional,Tampa
2017-06-18,2017,6,18,1.43,336747.0,conventional,Tampa
2017-06-11,2017,6,11,1.42,410602.0,conventional,Tampa
2017-06-04,2017,6,4,1.43,418789.0,conventional,Tampa
2017-05-28,2017,5,28,1.41,418872.0,conventional,Tampa
2017-05-21,2017,5,21,1.44,373822.0,conventional,Tampa
2017-05-14,2017,5,14,1.43,342986.0,conventional,Tampa
2017-05-07,2017,5,7,1.15,582406.0,conventional,Tampa
2017-04-30,2017,4,30,1.25,534176.0,conventional,Tampa
2017-04-23,2017,4,23,1.46,358386.0,conventional,Tampa
2017-04-16,2017,4,16,1.48,335494.0,conventional,Tampa
2017-04-09,2017,4,9,1.5,327809.0,conventional,Tampa
2017-04-02,2017,4,2,1.63,321691.0,conventional,Tampa
2017-03-26,2017,3,26,1.67,308197.0,conventional,Tampa
2017-03-19,2017,3,19,1.58,312270.0,conventional,Tampa
2017-03-12,2017,3,12,1.57,310151.0,conventional,Tampa
2017-03-05,2017,3,5,1.59,292545.0,conventional,Tampa
2017-02-26,2017,2,26,1.23,369338.0,conventional,Tampa
2017-02-19,2017,2,19,1.29,297524.0,conventional,Tampa
2017-02-12,2017,2,12,0.95,484659.0,conventional,Tampa
2017-02-05,2017,2,5,0.79,893144.0,conventional,Tampa
2017-01-29,2017,1,29,1.21,445251.0,conventional,Tampa
2017-01-22,2017,1,22,1.0,547800.0,conventional,Tampa
2017-01-15,2017,1,15,1.24,425888.0,conventional,Tampa
2017-01-08,2017,1,8,1.27,351708.0,conventional,Tampa
2017-01-01,2017,1,1,0.93,578061.0,conventional,Tampa
2017-12-31,2017,12,31,0.98,38267342.0,conventional,TotalUS
2017-12-24,2017,12,24,1.18,29102349.0,conventional,TotalUS
2017-12-17,2017,12,17,1.07,30757767.0,conventional,TotalUS
2017-12-10,2017,12,10,1.03,35634913.0,conventional,TotalUS
2017-12-03,2017,12,3,1.09,33824253.0,conventional,TotalUS
2017-11-26,2017,11,26,1.24,24686675.0,conventional,TotalUS
2017-11-19,2017,11,19,1.17,29253484.0,conventional,TotalUS
2017-11-12,2017,11,12,1.15,32336225.0,conventional,TotalUS
2017-11-05,2017,11,5,1.19,32051594.0,conventional,TotalUS
2017-10-29,2017,10,29,1.29,30237911.0,conventional,TotalUS
2017-10-22,2017,10,22,1.44,26706972.0,conventional,TotalUS
2017-10-15,2017,10,15,1.58,25031589.0,conventional,TotalUS
2017-10-08,2017,10,8,1.65,24397166.0,conventional,TotalUS
2017-10-01,2017,10,1,1.64,24610645.0,conventional,TotalUS
2017-09-24,2017,9,24,1.62,24637148.0,conventional,TotalUS
2017-09-17,2017,9,17,1.57,25394903.0,conventional,TotalUS
2017-09-10,2017,9,10,1.56,26385081.0,conventional,TotalUS
2017-09-03,2017,9,3,1.57,26808411.0,conventional,TotalUS
2017-08-27,2017,8,27,1.47,28785280.0,conventional,TotalUS
2017-08-20,2017,8,20,1.41,29913744.0,conventional,TotalUS
2017-08-13,2017,8,13,1.33,32817254.0,conventional,TotalUS
2017-08-06,2017,8,6,1.33,32529920.0,conventional,TotalUS
2017-07-30,2017,7,30,1.32,31756097.0,conventional,TotalUS
2017-07-23,2017,7,23,1.31,32608302.0,conventional,TotalUS
2017-07-16,2017,7,16,1.33,32455047.0,conventional,TotalUS
2017-07-09,2017,7,9,1.17,39367336.0,conventional,TotalUS
2017-07-02,2017,7,2,1.21,38010426.0,conventional,TotalUS
2017-06-25,2017,6,25,1.17,37305308.0,conventional,TotalUS
2017-06-18,2017,6,18,1.18,38247669.0,conventional,TotalUS
2017-06-11,2017,6,11,1.21,37039854.0,conventional,TotalUS
2017-06-04,2017,6,4,1.24,37352361.0,conventional,TotalUS
2017-05-28,2017,5,28,1.28,37030894.0,conventional,TotalUS
2017-05-21,2017,5,21,1.26,34397651.0,conventional,TotalUS
2017-05-14,2017,5,14,1.19,36634269.0,conventional,TotalUS
2017-05-07,2017,5,7,1.09,47293922.0,conventional,TotalUS
2017-04-30,2017,4,30,1.18,38315500.0,conventional,TotalUS
2017-04-23,2017,4,23,1.18,35729014.0,conventional,TotalUS
2017-04-16,2017,4,16,1.23,35182321.0,conventional,TotalUS
2017-04-09,2017,4,9,1.21,34785713.0,conventional,TotalUS
2017-04-02,2017,4,2,1.21,34468017.0,conventional,TotalUS
2017-03-26,2017,3,26,1.24,32555119.0,conventional,TotalUS
2017-03-19,2017,3,19,1.25,31595125.0,conventional,TotalUS
2017-03-12,2017,3,12,1.22,32020574.0,conventional,TotalUS
2017-03-05,2017,3,5,1.13,33684175.0,conventional,TotalUS
2017-02-26,2017,2,26,0.99,37007798.0,conventional,TotalUS
